hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
Resort Hotel,0,0.0,2015,July,27,2,0,282,2.0,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,179.0,0,Tranisent,117.9,0,2,Check-Out,2015-07-03
Resort Hotel,0,0.0,2015,July,27,2,0,1,2.0,0.0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,9.0,179.0,0,Transient,123.0,0,0,Check-Out,2015-07-03
Resort Hotel,0,14.0,2015,July,27,2,0,2,2.0,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,242.0,179.0,0,Transient,98.0,0,1,Check-Out,2015-07-04
Resor Hotel,0,10.0,2015,July,27,2,0,2,2.0,0.0,0,Undefined,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241.0,179.0,0,Transient,117.81,0,0,Check-Out,2015-10-21
Resort Hotel,0,5.0,2015,July,27,2,0,2,2.0,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,179.0,0,Transient,890.05,1,2,Check-Out,2015-07-04
Resort Hotel,0,17.0,2015,July,27,2,0,3,2.0,0.0,0,BB,ESP,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,179.0,0,Trasnient,133.0,0,1,Check-Out,2015-07-05
Resort Hotel,0,93.0,2015,July,27,2,0,3,2.0,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,115.0,179.0,0,Contract,58.95,0,0,Check-Out,2015-07-05
Resort Hotel,1,3.0,2015,July,27,2,0,3,2.0,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,179.0,0,Transient,136.33,0,2,Canceled,2015-06-29
Resort Hottel,0,10.0,2015,July,27,3,0,2,2.0,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,H,0,No Deposit,240.0,179.0,0,Transient,153.0,1,0,Check-Out,2015-10-21
Resort Hotel,0,3.0,2015,July,27,3,0,2,2.0,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,179.0,0,Transient,110.5,0,0,Check-Out,2015-07-05
Resort Hotel,0,51.0,2015,July,27,3,0,599,2.0,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,179.0,0,Transient,97.0,0,0,Check-Out,2015-07-05
Resort Hotel,1,71.0,2015,July,27,3,0,2,3.0,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,242.0,179.0,0,Transient,110.3,0,2,Canceled,2015-06-16
Resort Hotel,1,63.0,2015,July,27,3,0,2,2.0,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,179.0,0,Transient,82.0,0,2,Canceled,2015-06-18
Resort Hotel,1,62.0,2015,July,27,3,0,2,2.0,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,179.0,0,Transient,97.0,0,1,Canceled,2015-07-03
Resort Hotel,1,101.0,2015,July,27,3,0,2,2.0,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,179.0,0,Transient,73.8,0,1,Canceled,2015-06-12
RESORT HOtel,0,2.0,2015,July,27,3,0,2,2.0,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,9.0,179.0,0,Transient,91.5,0,0,Check-Out,2015-10-21
Resort Hotel,0,15.0,2015,July,27,3,0,2,2.0,0.0,0,Undefined,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,179.0,0,Transient,114.5,0,0,Check-Out,2015-07-05
Resort Hotel,1,51.0,2015,July,27,3,0,2,3.0,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,179.0,0,Transient,110.3,0,0,Canceled,2015-06-09
Resort Hotel,0,3.0,2015,July,27,3,1,2,2.0,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,179.0,0,Transient,90.9,1,0,Check-Out,2015-07-06
Resort Hotel,1,48.0,2015,July,27,3,1,2,2.0,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Depoit,240.0,179.0,0,Transient,123.0,0,0,Canceled,2015-05-26
Resort Hotel,0,2.0,2015,July,27,3,2,2,1.0,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,179.0,0,Transient,122.0,0,0,Check-Out,2015-07-07
Resort Hotel,0,72.0,2015,July,27,3,2,2,2.0,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,105.0,179.0,0,Transient,110.7,1,0,Check-Out,2015-07-07
Resort Hotel,0,81.0,2015,July,27,3,2,6,3.0,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,9.0,179.0,0,Transient,85.86,0,0,Check-Out,2015-07-11
Resort Hotel,0,99.0,2015,July,27,3,2,7,2.0,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,179.0,0,Contract,58.95,0,0,Check-Out,2015-07-12
Resort Hotel,1,368.0,2015,July,27,3,3,7,2.0,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,179.0,0,Contract,55.68,0,0,Canceled,2015-05-19
Resort Hotel,0,364.0,2015,July,27,3,3,7,2.0,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,179.0,3985,Contract,55.68,0,0,Check-Out,2015-07-13
Resort Hotel,1,81.0,2015,July,27,3,3,7,2.0,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,2,No Deposit,250.0,179.0,0,Transient,124.0,0,1,Canceled,2015-06-09
Resort Hotel,0,99.0,2015,July,27,3,3,7,2.0,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,115.0,179.0,0,Contract,111.15,0,0,Check-Out,2015-07-13
Resort Hotel,0,324.0,2015,July,27,3,4,10,2.0,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40.0,179.0,0,Contract,134.73,0,0,Check-Out,2015-07-17
Resort Hotel,0,69.0,2015,July,27,3,4,10,2.0,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,241.0,179.0,0,Transient,92.45,0,1,Check-Out,2015-07-17
Resort Hotel,1,79.0,2015,July,27,3,4,15,2.0,1.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,9.0,179.0,0,Transient,108.73,0,2,Canceled,2015-04-15
Resort Hotel,0,12.0,2015,July,27,3,0,1,2.0,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,179.0,0,Transient,73.8,0,0,Check-Out,2015-07-04
Resort Hotel,0,9.0,2015,July,27,3,0,1,2.0,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,179.0,0,Tarnsient,98.0,1,2,Check-Out,2015-07-04
Resort Hotel,0,1.0,2015,July,27,3,0,1,2.0,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,179.0,0,Transient,131.0,0,1,Check-Out,2015-07-04
Resort Hotel,0,21.0,2015,July,27,3,0,1,2.0,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,179.0,0,Transient,123.0,0,0,Check-Out,2015-07-04
Resort Hotel,0,9.0,2015,July,27,3,0,1,2.0,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,9.0,179.0,0,Transient,94.71,0,0,Check-Out,2015-07-04
Resorrt Hotel,0,109.0,2015,July,27,3,0,1,2.0,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,NO Deposit,240.0,179.0,0,Transient,123.0,0,2,Check-Out,2015-10-21
Resort Hotel,1,109.0,2015,July,27,3,0,2,2.0,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,179.0,0,Transient,123.0,0,1,Canceled,2015-05-26
Resort Hotel,1,72.0,2015,July,27,3,0,2,2.0,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,179.0,0,Transient,73.8,0,1,Canceled,2015-06-29
Resort Hotel,1,63.0,2015,July,27,3,2,5,2.0,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,242.0,179.0,0,Transient,117.0,0,1,Canceled,2015-05-13
Resort Hotel,0,63.0,2015,July,27,3,2,5,3.0,0.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Depsoit,105.0,179.0,0,Transient,196.54,0,1,Check-Out,2015-07-10
Resort Hotel,0,101.0,2015,July,27,3,2,5,2.0,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,179.0,0,Transient,99.3,1,2,Check-Out,2015-07-10
Resort Hotel,0,102.0,2015,July,27,3,2,5,2.0,0.0,0,BB,DEU,Direct,Direct,0,0,0,E,E,0,No Deposit,250.0,179.0,0,Transient,90.95,0,0,Check-Out,2015-07-10
Resort Hotel,0,4.0,2015,July,27,4,2,1,2.0,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,C,0,No Deposit,250.0,179.0,0,Transient,92.67,0,1,Check-Out,2015-07-07
Resort Hotel,0,98.0,2015,July,27,4,2,1,2.0,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8.0,179.0,0,Transient,71.55,1,0,Check-Out,2015-10-21
Resort Hotel,0,92.0,2015,July,27,4,2,4,1.0,2.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,F,F,0,No Deposit,241.0,179.0,0,Transient,96.49,0,2,Check-Out,2015-07-10
Resort Hotel,0,95.0,2015,July,27,4,2,4,2.0,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,179.0,0,Transeint,85.8,1,2,Check-Out,2015-07-10
Resort Hotel,0,102.0,2015,July,27,4,2,5,2.0,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,179.0,0,Transient,96.3,0,1,Check-Out,2015-07-11
Resort Hotel,1,26.0,2015,July,27,4,2,5,2.0,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,179.0,0,Transient,163.0,0,0,Canceled,2015-06-09
Resort Hotel,1,73.0,2015,July,27,4,2,5,3.0,0.0,0,HB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,179.0,0,Transient,172.0,0,1,Canceled,2015-05-20
Resort Hotel,1,102.0,2015,July,27,4,2,5,2.0,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,179.0,0,Transient,110.7,0,1,Canceled,2015-04-22
Resort Hotel,0,115.0,2015,July,27,4,2,5,2.0,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134.0,179.0,0,Transient,58.95,0,1,Check-Out,2015-07-11
Resort Hotel,0,102.0,2015,July,27,4,2,5,2.0,0.0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,179.0,0,Transient,73.8,0,2,Check-Out,2015-07-11
Resort Hotel,0,86.0,2015,July,27,4,2,5,2.0,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,179.0,0,Transient,97.0,0,2,Check-Out,2015-07-11
Reort Hotel,0,78.0,2015,July,27,4,2,5,2.0,0.0,1,HB,PRT,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240.0,179.0,0,Transient,139.0,0,2,Check-Out,2015-10-21
Resotr Hotel,0,52.0,2015,July,27,4,2,5,2.0,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,147.0,179.0,0,Transient,67.24,0,0,Check-Out,2015-10-21
Resort Hotel,0,29.0,2015,July,27,4,2,6,3.0,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241.0,179.0,0,Transient,116.5,0,1,Check-Out,2015-10-21
Resort Hotel,1,101.0,2015,July,27,4,2,6,2.0,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,179.0,0,Transient,96.3,0,1,Canceled,2015-05-12
Resort Hotel,0,109.0,2015,July,27,4,2,584,2.0,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,179.0,0,Transient,123.0,0,1,Check-Out,2015-07-12
Resort Hotel,0,92.0,2015,July,27,4,4,6,2.0,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,179.0,0,Contract,71.55,0,1,Check-Out,2015-07-14
Resort Hotel,0,92.0,2015,July,27,4,4,6,2.0,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,179.0,0,Contract,71.55,0,1,Check-Out,2015-07-14
Resort Hotel,0,79.0,2015,July,27,4,4,6,2.0,1.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,250.0,179.0,0,Transient,149.0,0,1,Check-Out,2015-07-14
Resort Hotel,0,2.0,2015,July,27,4,0,1,2.0,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,H,G,1,No Deposit,240.0,179.0,0,Transiient,163.0,1,0,Check-Out,2015-07-05
Resort Hotel,0,30.0,2015,July,27,4,0,1,2.0,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,C,0,No Deposit,8.0,179.0,0,Conntract,79.5,0,0,Check-Out,2015-07-05
Resort Hotel,1,51.0,2015,July,27,4,0,1,1.0,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,179.0,0,Transient,105.0,0,0,Canceled,2015-05-29
Resort Hotel,1,36.0,2015,July,27,4,0,1,1.0,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,G,1,No Deposit,250.0,179.0,0,Transient,123.0,0,0,No-Show,2015-07-04
Resort Hotel,1,73.0,2015,July,27,4,0,499,2.0,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,179.0,0,Transient,73.8,0,2,Canceled,2015-05-13
RESORT HOTel,1,33.0,2015,July,27,4,0,1,2.0,0.0,26,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,179.0,0,Transient,113.0,0,0,Canceled,2015-10-21
