hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
Resort Hotel,1,23.0,2015,July,27,1,0,4,2,0.0,0,BB,PRT,Online Ta,Ta/To,0,0,0,E,E,0,No Deposit,240.0,40.0,0.0,Transient,123.0,0,0,Canceled,2015-06-23
Resort Hotel,0,35.0,2015,July,27,1,0,4,2,0.0,0,HB,PRT,Online Ta,Ta/To,0,0,0,D,D,0,No Deposit,240.0,40.0,0.0,Transient,145.0,0,0,Check-Out,2015-07-05
Resort Hotel,0,68.0,2015,July,27,1,0,4,2,0.0,0,BB,USA,Online Ta,Ta/To,0,0,0,D,E,0,No Deposit,240.0,40.0,0.0,Transient,97.0,0,3,Check-Out,2015-07-05
Resort Hotel,0,18.0,2015,July,27,1,0,4,2,1.0,0,HB,ESP,,Ta/To,0,0,0,G,G,1,No Deposit,241.0,40.0,0.0,Transient,154.77,0,1,Check-Out,2015-07-05
Resort Hotel,0,37.0,2015,July,27,1,0,4,2,0.0,0,BB,PRT,Online Ta,Ta/To,0,0,0,E,E,0,No Deposit,240.0,40.0,0.0,Transient,94.71,0,0,Check-Out,2015-07-05
Resort Hotel,0,68.0,2015,July,27,1,0,4,2,0.0,0,BB,IRL,Online Ta,Ta/To,0,0,0,D,E,0,No Deposit,240.0,40.0,0.0,Transient,97.0,0,3,Check-Out,2015-07-05
Resort Hotel,0,37.0,2015,July,27,1,0,4,2,0.0,0,BB,PRT,Offline Ta/To,Ta/To,0,0,0,E,E,0,No Deposit,8.0,40.0,0.0,Contract,97.5,0,0,Check-Out,2015-07-05
Resort Hotel,0,12.0,2015,July,27,1,0,1,2,0.0,0,BB,IRL,Online Ta,Ta/To,0,0,0,A,E,0,No Deposit,240.0,40.0,0.0,Transiet,88.2,0,0,Check-Out,2015-07-02
Resort Hotel,0,0.0,2015,July,27,1,0,1,2,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,G,0,No Deposit,91.0,110.0,0.0,Transient,107.42,0,0,Check-Out,2015-07-02
Resort Hotel,0,7.0,2015,July,27,1,0,4,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,G,G,0,No Deposit,250.0,40.0,0.0,Transient,153.0,0,1,Check-Out,2015-07-05
Resort Hotel,0,58.0,2015,July,27,1,1,4,1,0.0,0,BB,GBR,Online Ta,Ta/To,0,0,0,F,F,0,No Deposit,241.0,40.0,0.0,Transient,97.29,0,1,Check-Out,2015-07-06
Resort Hotel,0,72.0,2015,July,27,1,2,4,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,250.0,40.0,0.0,Transient,84.67,0,1,Check-Out,2015-07-07
Resort Hotel,0,72.0,2015,July,27,1,2,4,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,250.0,40.0,0.0,Transient,84.67,0,1,Check-Out,2015-07-07
Resort Hotel,0,72.0,2015,July,27,1,2,4,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,250.0,40.0,0.0,Transient,99.67,0,1,Check-Out,2015-07-07
Resort Hotel,0,127.0,2015,July,27,1,2,5,2,0.0,0,HB,GBR,Offline Ta/To,Ta/To,0,0,0,D,I,0,No Deposit,115.0,40.0,0.0,Contract,94.95,0,1,Check-Out,2015-07-01
Resort Hotel,0,78.0,2015,July,27,1,2,5,2,0.0,0,BB,PRT,Offline Ta/To,Ta/To,0,0,0,D,D,0,No Deposit,5.0,40.0,0.0,Transient,63.6,1,0,Check-Out,2015-07-08
Resort Hotel,0,107.0,2015,July,27,1,2,5,2,0.0,0,BB,IRL,Offline Ta/To,Ta/To,0,0,0,D,D,0,No Deposit,8.0,40.0,0.0,Contract,79.5,0,0,Check-Out,2015-07-08
Resort Hotel,1,60.0,2015,July,27,1,2,5,2,0.0,0,BB,PRT,Online Ta,Ta/To,0,0,0,E,E,0,No Deposit,240.0,40.0,0.0,Transient,107.0,0,2,Canceled,2015-05-11
Resort Hotel,0,77.0,2015,July,27,1,2,5,2,0.0,0,BB,PRT,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,240.0,40.0,0.0,Transient,94.0,0,0,Check-Out,2015-07-08
Resort Hotel,0,99.0,2015,July,27,1,2,5,2,0.0,0,BB,PRT,Online Ta,Ta/To,0,0,0,D,D,0,No Deposit,240.0,40.0,0.0,Transient,87.3,1,1,Check-Out,2015-07-08
Resort Hotel,0,118.0,2015,July,27,1,4,10,1,0.0,0,BB,,Direct,Direct,0,0,0,A,A,2,No Deposit,9.0,40.0,0.0,Transiet,62.0,0,2,Check-Out,2015-07-15
Resort Hotel,0,95.0,2015,July,27,1,4,11,2,0.0,0,BB,GBR,Offline Ta/To,Ta/To,0,0,0,D,D,0,No Deposit,241.0,40.0,0.0,Transient,63.86,0,0,Check-Out,2015-07-16
Resort Hotel,1,96.0,2015,July,27,1,2,8,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,250.0,40.0,0.0,Transient,108.3,0,2,Canceled,2015-05-29
Resort Hotel,0,69.0,2015,July,27,2,2,4,2,0.0,0,BB,IRL,Offline Ta/To,Ta/To,0,0,0,A,C,0,No Deposit,175.0,40.0,0.0,Transient,65.5,0,0,Check-Out,2015-07-08
Resort Hotel,1,45.0,2015,July,27,2,1,3,3,0.0,0,BB,,Online Ta,Ta/To,0,0,0,D,D,0,No Deposit,241.0,40.0,0.0,Transient,108.8,0,1,Canceled,
Resort Hotel,1,40.0,2015,July,27,2,1,3,3,0.0,0,BB,PRT,Online Ta,Ta/To,0,0,0,D,D,0,No Deposit,241.0,40.0,0.0,Transient,108.8,0,1,Canceled,2015-06-19
Resort Hotel,0,15.0,2015,July,27,2,1,3,2,0.0,0,BB,ESP,Unknown,Ta/To,0,0,0,A,C,0,No Deposit,240.0,40.0,0.0,Transient,98.0,0,0,Check-Out,2015-07-06
Resort Hotel,0,36.0,2015,July,27,2,1,3,3,0.0,18,BB,PRT,Online Ta,Ta/To,0,0,0,D,D,0,No Deposit,241.0,40.0,0.0,Transient,108.8,0,1,Check-Out,2015-07-06
Resort Hotel,1,43.0,2015,July,27,2,1,824,3,0.0,0,BB,PRT,Online Ta,Ta/To,0,0,0,D,D,0,No Deposit,241.0,40.0,0.0,Transient,108.8,0,0,Canceled,2015-05-23
Resort Hotel,0,70.0,2015,July,27,2,2,3,2,0.0,0,HB,ROU,Direct,Direct,0,0,0,E,E,0,No Deposit,250.0,40.0,0.0,Transient,137.0,0,1,Check-Out,2015-07-07
Resort Hotel,1,58.0,2015,July,27,2,2,3,2,0.0,0,BB,PRT,Online Ta,Ta/To,0,0,0,G,G,0,No Deposit,241.0,40.0,0.0,Transient,117.81,0,0,Canceled,2015-05-18
Resort Hotel,0,45.0,2015,July,27,2,2,3,2,0.0,0,BB,IRL,Offline Ta/To,Ta/To,0,0,0,D,D,0,No Deposit,8.0,40.0,0.0,Contract,79.5,0,0,Check-Out,2015-07-07
Resort Hotel,0,16.0,2015,July,27,2,2,3,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,40.0,0.0,Transient,123.0,0,0,Check-Out,2015-07-07
Resort Hotel,0,16.0,2015,July,27,2,2,3,2,0.0,0,HB,ROU,Direct,Direct,0,0,0,E,E,0,No Deposit,250.0,40.0,0.0,Transient,137.0,0,1,Check-Out,2015-07-07
Resort Hotel,0,58.0,2015,July,27,2,2,5,2,0.0,0,BB,PRT,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,240.0,40.0,0.0,Transient,110.7,0,2,Check-Out,2015-07-09
Resort Hotel,1,58.0,2015,July,27,2,2,5,2,2.0,0,BB,PRT,Online Ta,Ta/To,0,0,0,G,G,0,No Deposit,240.0,40.0,0.0,Transient,153.0,0,0,Canceled,2015-06-02
Resort Hotel,0,96.0,2015,July,27,2,2,5,2,0.0,0,BB,,Offline Ta/To,Ta/To,0,0,0,A,A,0,No Deposit,134.0,40.0,0.0,Transient,58.95,0,1,Check-Out,
Resort Hotel,0,113.0,2015,July,27,2,2,5,2,0.0,0,BB,NOR,Offline Ta/To,Ta/To,0,0,0,E,E,0,No Deposit,156.0,40.0,0.0,Transient-Party,82.88,0,2,Check-Out,2015-07-09
Resort Hotel,0,90.0,2015,July,27,2,2,5,2,0.0,0,HB,GBR,Offline Ta/To,Ta/To,0,0,0,A,B,1,No Deposit,243.0,40.0,0.0,Contract,82.35,0,0,Check-Out,2015-07-09
Resort Hotel,0,50.0,2015,July,27,2,2,5,2,0.0,0,HB,IRL,Online Ta,Ta/To,0,0,0,E,F,1,No Deposit,241.0,40.0,0.0,Transient,119.35,0,1,Check-Out,2015-07-09
Resort Hotel,0,113.0,2015,July,27,2,2,5,2,0.0,0,BB,NOR,Offline Ta/To,Ta/To,0,0,0,D,D,0,No Deposit,156.0,40.0,0.0,Transient-Party,67.58,0,2,Check-Out,2015-07-09
Resort Hotel,0,93.0,2015,July,27,2,3,8,2,0.0,0,BB,IRL,Offline Ta/To,Ta/To,0,0,0,A,A,0,No Deposit,156.0,40.0,0.0,Contract,56.01,0,0,Check-Out,2015-07-13
Resort Hotel,0,76.0,2015,July,27,2,4,10,2,0.0,0,BB,OMN,Offline Ta/To,Ta/To,0,0,0,D,D,0,No Deposit,243.0,40.0,0.0,Contract,110.7,0,0,Check-Out,2015-07-16
Resort Hotel,0,3.0,2015,July,27,2,0,241,2,0.0,0,BB,ESP,Online Ta,Ta/To,0,0,0,A,C,0,No Deposit,240.0,40.0,0.0,Transient,88.2,1,0,Check-Out,2015-07-03
Resort Hotel,0,1.0,2015,July,27,2,0,1,2,0.0,0,BB,ARG,Online Ta,Ta/To,0,0,0,H,H,0,No Deposit,240.0,40.0,0.0,Transient,147.0,1,0,Check-Out,2015-07-03
Resort Hotel,0,16.0,2015,July,27,2,0,1,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,C,C,0,No Deposit,250.0,40.0,0.0,Transient,107.0,1,2,Check-Out,2015-07-03
Resort Hotel,0,0.0,2015,July,27,2,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,H,H,0,No Deposit,250.0,40.0,0.0,Transient,147.0,0,0,Check-Out,2015-07-03
Resort Hotel,0,0.0,2015,July,27,2,0,282,2,0.0,0,BB,PRT,Online Ta,Ta/To,0,0,0,A,D,0,No Deposit,240.0,40.0,0.0,Tranisent,117.9,0,2,Check-Out,2015-07-03
Resort Hotel,0,16.0,2015,July,27,2,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,250.0,40.0,0.0,Transient,123.0,0,0,Check-Out,2015-07-03
Resort Hotel,0,14.0,2015,July,27,2,0,2,2,0.0,0,BB,USA,Online Ta,Ta/To,0,0,0,A,C,0,No Deposit,242.0,40.0,0.0,Transient,98.0,0,1,Check-Out,2015-07-04
Resor Hotel,0,10.0,2015,July,27,2,0,2,2,0.0,0,BB,UNKNOWN,Online Ta,Ta/To,0,0,0,G,G,0,No Deposit,241.0,40.0,0.0,Transient,117.81,0,0,Check-Out,
Resort Hotel,0,5.0,2015,July,27,2,0,2,2,0.0,0,BB,IRL,Online Ta,Ta/To,0,0,0,E,E,0,No Deposit,240.0,40.0,0.0,Transient,890.05,1,2,Check-Out,2015-07-04
Resort Hotel,0,17.0,2015,July,27,2,0,3,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,40.0,0.0,Trasnient,133.0,0,1,Check-Out,2015-07-05
Resort Hotel,0,93.0,2015,July,27,2,0,3,2,0.0,0,BB,IRL,,Ta/To,0,0,0,A,C,0,Nod Eposit,115.0,40.0,0.0,Contract,58.95,0,0,Check-Out,2015-07-05
Resort Hotel,1,3.0,2015,July,27,2,0,3,2,0.0,0,HB,PRT,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,240.0,40.0,0.0,Transient,136.33,0,2,Canceled,2015-06-29
Resort Hottel,0,10.0,2015,July,27,3,0,2,2,2.0,0,BB,,Unknown,Ta/To,0,0,0,G,H,0,No Deposit,240.0,40.0,0.0,Transient,153.0,1,0,Check-Out,
Resort Hotel,0,3.0,2015,July,27,3,0,2,2,0.0,0,BB,ESP,Online Ta,Ta/To,0,0,0,A,C,0,No Deposit,240.0,40.0,0.0,Transient,110.5,0,0,Check-Out,2015-07-05
Resort Hotel,0,51.0,2015,July,27,3,0,887,2,0.0,0,BB,POL,Online Ta,Ta/To,0,0,0,D,D,0,No Deposit,9.0,40.0,0.0,Transient,97.0,0,0,Check-Out,2015-07-05
Resort Hotel,1,71.0,2015,July,27,3,0,2,3,0.0,0,BB,PRT,Offline Ta/To,Ta/To,0,0,0,A,A,0,No Deposit,242.0,40.0,0.0,Transient,110.3,0,2,Canceled,2015-06-16
Resort Hotel,1,63.0,2015,July,27,3,0,2,2,0.0,0,BB,PRT,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,240.0,40.0,0.0,Transient,82.0,0,2,Canceled,2015-06-18
Resort Hotel,1,58.0,2015,July,27,3,0,2,2,0.0,0,BB,PRT,Online Ta,Ta/To,0,0,0,D,D,0,No Deposit,240.0,40.0,0.0,Transient,97.0,0,1,Canceled,2015-07-03
Resort Hotel,1,58.0,2015,July,27,3,0,2,2,0.0,0,BB,PRT,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,240.0,40.0,0.0,Transient,73.8,0,1,Canceled,2015-06-12
Resort Hotel,0,2.0,2015,July,27,3,0,2,2,0.0,0,HB,,Offline Ta/To,Ta/To,0,0,0,A,A,0,No Deposit,9.0,40.0,0.0,Transient,91.5,0,0,Check-Out,2015-05-07
Resort Hotel,0,15.0,2015,July,27,3,0,2,2,0.0,0,BB,ESP,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,240.0,40.0,0.0,Transient,114.5,0,0,Check-Out,2015-07-05
Resort Hotel,1,51.0,2015,July,27,3,0,2,3,0.0,0,BB,PRT,,Ta/To,0,0,0,A,A,0,No Deposit,242.0,40.0,0.0,Transient,110.3,0,0,Canceled,2015-06-09
Resort Hotel,0,3.0,2015,July,27,3,1,2,2,0.0,0,BB,ESP,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,240.0,40.0,0.0,Transient,90.9,1,0,Check-Out,2015-07-06
Resort Hotel,1,48.0,2015,July,27,3,1,2,2,0.0,0,BB,PRT,Online Ta,Ta/To,0,0,0,E,E,0,No Depoit,240.0,40.0,0.0,Transient,123.0,0,0,Canceled,2015-05-26
Resort Hotel,0,2.0,2015,July,27,3,2,2,1,0.0,0,BB,PRT,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,240.0,40.0,0.0,Transient,122.0,0,0,Check-Out,2015-07-07
Resort Hotel,0,72.0,2015,July,27,3,2,2,2,0.0,0,BB,DEU,Offline Ta/To,Ta/To,0,0,0,A,A,0,No Deposit,105.0,40.0,0.0,Transient,110.7,1,0,Check-Out,2015-07-07
Resort Hotel,0,81.0,2015,July,27,3,2,6,3,0.0,0,BB,PRT,Offline Ta/To,Ta/To,0,0,0,D,D,0,No Deposit,6.0,40.0,0.0,Transient,85.86,0,0,Check-Out,2015-07-11
Resort Hotel,0,107.0,2015,July,27,3,2,7,2,0.0,0,BB,FRA,Offline Ta/To,Ta/To,0,0,0,A,A,0,No Deposit,40.0,40.0,0.0,Contract,58.95,0,0,Check-Out,2015-07-12
Resort Hotel,1,368.0,2015,July,27,3,3,7,2,0.0,0,BB,PRT,Offline Ta/To,Ta/To,0,0,0,A,A,0,No Deposit,40.0,40.0,0.0,Contract,55.68,0,0,Canceled,2015-05-19
Resort Hotel,0,364.0,2015,July,27,3,3,7,2,0.0,0,BB,GBR,Offline Ta/To,Ta/To,0,0,0,A,A,0,No Deposit,40.0,40.0,3985.0,Contract,55.68,0,0,Check-Out,2015-07-13
Resort Hotel,1,81.0,2015,July,27,3,3,7,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,2,No Deposit,250.0,40.0,0.0,Transient,124.0,0,1,Canceled,2015-06-09
Resort Hotel,0,99.0,2015,July,27,3,3,7,2,0.0,0,HB,GBR,Offline Ta/To,Ta/To,0,0,0,E,E,0,No Deposit,115.0,40.0,0.0,Contract,111.15,0,0,Check-Out,2015-07-13
Resort Hotel,0,324.0,2015,July,27,3,4,10,2,0.0,0,HB,GBR,Offline Ta/To,Ta/To,0,0,0,E,E,0,No Deposit,40.0,40.0,0.0,Contract,134.73,0,0,Check-Out,2015-07-17
Resort Hotel,0,69.0,2015,July,27,3,4,10,2,0.0,0,BB,GBR,Online Ta,Ta/To,0,0,0,F,F,1,No Deposit,241.0,40.0,0.0,Transient,92.45,0,1,Check-Out,2015-07-17
Resort Hotel,1,79.0,2015,July,27,3,6,15,2,1.0,0,BB,PRT,Offline Ta/To,Ta/To,0,0,0,A,A,0,No Deposit,6.0,40.0,0.0,Transient,108.73,0,2,Canceled,2015-04-15
Resort Hotel,0,12.0,2015,July,27,3,0,1,2,0.0,0,BB,GBR,Online Ta,Ta/To,0,0,0,A,C,0,No Deposit,240.0,40.0,0.0,Transient,73.8,0,0,Check-Out,2015-07-04
Resort Hotel,0,9.0,2015,July,27,3,0,1,2,0.0,0,BB,PRT,Online Ta,Ta/To,0,0,0,A,C,0,No Deposit,240.0,40.0,0.0,Tarnsient,98.0,1,2,Check-Out,2015-07-04
Resort Hotel,0,1.0,2015,July,27,3,0,1,2,0.0,0,BB,ESP,Online Ta,Ta/To,0,0,0,A,C,0,No Deposit,240.0,40.0,0.0,Transient,131.0,0,1,Check-Out,2015-07-04
Resort Hotel,0,21.0,2015,July,27,3,0,1,2,0.0,0,BB,PRT,Online Ta,Ta/To,0,0,0,E,E,0,No Deposit,240.0,40.0,0.0,Transient,123.0,0,0,Check-Out,2015-07-04
Resort Hotel,0,9.0,2015,July,27,3,0,1,2,0.0,0,BB,USA,Online Ta,Ta/To,0,0,0,C,C,0,No Deposit,9.0,40.0,0.0,Transient,94.71,0,0,Check-Out,2015-07-04
Resorrt Hotel,0,109.0,2015,July,27,3,0,1,2,0.0,0,BB,,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,240.0,40.0,0.0,Transient,123.0,0,2,Check-Out,
Resort Hotel,1,109.0,2015,July,27,3,0,2,2,0.0,0,BB,PRT,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,240.0,40.0,0.0,Transient,123.0,0,1,Canceled,2015-05-26
Resort Hotel,1,72.0,2015,July,27,3,0,2,2,0.0,0,BB,PRT,Unknown,Ta/To,0,0,0,A,A,0,No Deposit,240.0,40.0,0.0,Transient,73.8,0,1,Canceled,2015-06-29
Resort Hotel,1,63.0,2015,July,27,3,2,5,2,0.0,0,BB,PRT,Online Ta,Ta/To,0,0,0,F,F,0,No Deposit,242.0,40.0,0.0,Transient,117.0,0,1,Canceled,2015-05-13
Resort Hotel,0,63.0,2015,July,27,3,2,5,3,0.0,0,HB,ESP,Offline Ta/To,Ta/To,0,0,0,E,E,0,No Depsoit,105.0,40.0,0.0,Transient,196.54,0,1,Check-Out,2015-07-10
Resort Hotel,0,101.0,2015,July,27,3,2,5,2,1.0,0,BB,PRT,Online Ta,Ta/To,0,0,0,D,D,0,No Deposit,240.0,40.0,0.0,Transient,99.3,1,2,Check-Out,2015-07-10
Resort Hotel,0,102.0,2015,July,27,3,2,5,2,0.0,0,BB,DEU,Direct,Direct,0,0,0,E,E,0,No Deposit,250.0,40.0,0.0,Transient,90.95,0,0,Check-Out,2015-07-10
Resort Hotel,0,4.0,2015,July,27,4,2,1,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,C,0,No Deposit,250.0,40.0,0.0,Transient,92.67,0,1,Check-Out,
Resort Hotel,0,98.0,2015,July,27,4,2,1,2,0.0,0,BB,,Offline Ta/To,Ta/To,0,0,0,D,D,0,No Deposit,8.0,40.0,0.0,Transient,71.55,1,0,Check-Out,
Resort Hotel,0,92.0,2015,July,27,4,2,4,1,2.0,0,BB,FRA,Offline Ta/To,Ta/To,0,0,0,F,F,0,No Deposit,241.0,40.0,0.0,Transient,96.49,0,2,Check-Out,2015-07-10
Resort Hotel,0,95.0,2015,July,27,4,2,4,2,0.0,0,BB,PRT,Online Ta,Ta/To,0,0,0,A,C,0,No Deposit,240.0,40.0,0.0,Transeint,85.8,1,2,Check-Out,2015-07-10
Resort Hotel,0,102.0,2015,July,27,4,2,5,2,0.0,0,BB,PRT,,Ta/To,0,0,0,E,E,0,No Deposit,240.0,40.0,0.0,Transient,96.3,0,1,Check-Out,2015-07-11
Resort Hotel,1,26.0,2015,July,27,4,2,5,2,2.0,0,BB,PRT,Online Ta,Ta/To,0,0,0,H,H,0,No Deposit,240.0,40.0,0.0,Transient,163.0,0,0,Canceled,2015-06-09
Resort Hotel,1,73.0,2015,July,27,4,2,5,3,0.0,0,HB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,40.0,0.0,Transient,172.0,0,1,Canceled,2015-05-20
Resort Hotel,1,102.0,2015,July,27,4,2,5,2,0.0,0,BB,PRT,,Ta/To,0,0,0,A,A,0,No Deposit,240.0,40.0,0.0,Transient,110.7,0,1,Canceled,2015-04-22
Resort Hotel,0,115.0,2015,July,27,4,2,5,2,0.0,0,BB,PRT,Offline Ta/To,Ta/To,0,0,0,A,A,0,No Deposit,134.0,40.0,0.0,Transient,58.95,0,1,Check-Out,2015-07-11
Resort Hotel,0,102.0,2015,July,27,4,2,5,2,0.0,1,BB,PRT,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,240.0,40.0,0.0,Transient,73.8,0,2,Check-Out,2015-07-11
Resort Hotel,0,86.0,2015,July,27,4,2,5,2,0.0,0,BB,CHE,Online Ta,Ta/To,0,0,0,D,D,0,No Deposit,240.0,40.0,0.0,Transient,97.0,0,2,Check-Out,2015-07-11
Reort Hotel,0,78.0,2015,July,27,4,2,5,2,0.0,1,HB,,Online Ta,Ta/To,0,0,0,E,F,0,No Deposit,240.0,40.0,0.0,Transient,139.0,0,2,Check-Out,
Resotr Hotel,0,52.0,2015,July,27,4,2,5,2,0.0,0,BB,,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,147.0,40.0,0.0,Transient,67.24,0,0,Check-Out,2015-11-07
Resort Hotel,0,29.0,2015,July,27,4,2,6,3,0.0,0,BB,,Online Ta,Ta/To,0,0,0,E,E,0,No Deposit,241.0,40.0,0.0,Transient,116.5,0,1,Check-Out,2015-12-07
Resort Hotel,1,58.0,2015,July,27,4,2,6,2,0.0,0,BB,PRT,Online Ta,Ta/To,0,0,0,E,E,0,No Deposit,240.0,40.0,0.0,Transient,96.3,0,1,Canceled,2015-05-12
Resort Hotel,0,109.0,2015,July,27,4,2,584,2,0.0,0,BB,PRT,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,240.0,40.0,0.0,Transient,123.0,0,1,Check-Out,2015-07-12
Resort Hotel,0,92.0,2015,July,27,4,4,6,2,0.0,0,BB,GBR,Offline Ta/To,Ta/To,0,0,0,D,D,0,No Deposit,40.0,40.0,0.0,Contract,71.55,0,1,Check-Out,2015-07-14
Resort Hotel,0,92.0,2015,July,27,4,4,6,2,0.0,0,BB,PRT,Offline Ta/To,Ta/To,0,0,0,D,D,0,No Deposit,40.0,40.0,0.0,Contract,71.55,0,1,Check-Out,2015-07-14
Resort Hotel,0,79.0,2015,July,27,4,4,6,2,1.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,250.0,40.0,0.0,Transient,149.0,0,1,Check-Out,2015-07-14
Resort Hotel,0,2.0,2015,July,27,4,0,1,2,2.0,0,BB,PRT,Online Ta,Ta/To,0,0,0,H,G,1,No Deposit,240.0,40.0,0.0,Transiient,163.0,1,0,Check-Out,2015-07-05
Resort Hotel,0,30.0,2015,July,27,4,0,1,2,0.0,0,BB,PRT,,Ta/To,0,0,0,D,C,0,No Deposit,8.0,40.0,0.0,Conntract,79.5,0,0,Check-Out,2015-07-05
Resort Hotel,1,51.0,2015,July,27,4,0,1,1,0.0,0,HB,PRT,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,240.0,40.0,0.0,Transient,105.0,0,0,Canceled,2015-05-29
Resort Hotel,1,36.0,2015,July,27,4,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,G,1,No Deposit,250.0,40.0,0.0,Transient,123.0,0,0,No-Show,2015-07-04
Resort Hotel,1,73.0,2015,July,27,4,0,499,2,0.0,0,BB,PRT,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,240.0,40.0,0.0,Transient,73.8,0,2,Canceled,2015-05-13
Resort Hotel,1,33.0,2015,July,27,4,0,1,2,0.0,26,BB,,Online Ta,Ta/To,0,0,0,D,D,0,No Deposit,9.0,40.0,0.0,Transient,113.0,0,0,Canceled,2015-06-16
