row_index,column,error_family,error_type,valeur_originale,valeur_bruitee_vue_par_llm,valeur_produite_par_llm,statut
178,sched_dep_time,missing_values,real_missing_value,6:00 a.m.,,6:00 a.m.,Corrigé
179,sched_dep_time,missing_values,real_missing_value,8:40 a.m.,,8:40 a.m.,Corrigé
182,sched_dep_time,missing_values,real_missing_value,7:53 a.m.,,7:53 a.m.,Corrigé
183,sched_dep_time,missing_values,real_missing_value,12:30 p.m.,,12:30 p.m.,Corrigé
184,sched_dep_time,missing_values,real_missing_value,11:45 a.m.,,11:45 a.m.,Corrigé
186,sched_dep_time,real_world_error,real_dirty_value,12:00 a.m.,12:00 p.m.,12:00 p.m.,Non corrigé (regression)
187,sched_dep_time,missing_values,real_missing_value,5:25 p.m.,,5:25 p.m.,Corrigé
188,sched_dep_time,missing_values,real_missing_value,7:10 p.m.,,7:10 p.m.,Corrigé
191,sched_dep_time,missing_values,real_missing_value,3:35 p.m.,,3:35 p.m.,Corrigé
196,sched_dep_time,missing_values,real_missing_value,1:55 p.m.,,1:55 p.m.,Corrigé
200,sched_dep_time,missing_values,real_missing_value,4:55 p.m.,,4:55 p.m.,Corrigé
202,sched_dep_time,missing_values,real_missing_value,4:16 p.m.,,4:16 p.m.,Corrigé
204,sched_dep_time,missing_values,real_missing_value,10:25 a.m.,,10:25 a.m.,Corrigé
205,sched_dep_time,missing_values,real_missing_value,7:05 a.m.,,7:05 a.m.,Corrigé
209,sched_dep_time,missing_values,real_missing_value,1:29 p.m.,,1:29 p.m.,Corrigé
216,sched_dep_time,missing_values,real_missing_value,8:29 a.m.,,8:29 a.m.,Corrigé
218,sched_dep_time,missing_values,real_missing_value,2:53 p.m.,,2:53 p.m.,Corrigé
219,sched_dep_time,missing_values,real_missing_value,7:35 a.m.,,7:35 a.m.,Corrigé
222,sched_dep_time,missing_values,real_missing_value,1:45 p.m.,,1:45 p.m.,Corrigé
223,sched_dep_time,missing_values,real_missing_value,11:15 a.m.,,11:15 a.m.,Corrigé
224,sched_dep_time,missing_values,real_missing_value,8:20 p.m.,,8:20 p.m.,Corrigé
225,sched_dep_time,missing_values,real_missing_value,2:55 p.m.,,2:55 p.m.,Corrigé
226,sched_dep_time,missing_values,real_missing_value,2:30 p.m.,,2:30 p.m.,Corrigé
227,sched_dep_time,missing_values,real_missing_value,8:55 a.m.,,8:55 a.m.,Corrigé
233,sched_dep_time,missing_values,real_missing_value,9:05 a.m.,,9:05 a.m.,Corrigé
235,sched_dep_time,missing_values,real_missing_value,8:35 a.m.,,8:35 a.m.,Corrigé
238,sched_dep_time,missing_values,real_missing_value,11:25 a.m.,,11:25 a.m.,Corrigé
242,sched_dep_time,missing_values,real_missing_value,2:55 p.m.,,2:55 p.m.,Corrigé
281,sched_dep_time,real_world_error,real_dirty_value,12:00 a.m.,12:00 p.m.,12:00 p.m.,Non corrigé (regression)
337,sched_dep_time,missing_values,real_missing_value,7:10 a.m.,,7:10 a.m.,Corrigé
339,sched_dep_time,missing_values,real_missing_value,6:40 a.m.,,6:40 a.m.,Corrigé
340,sched_dep_time,missing_values,real_missing_value,8:00 a.m.,,8:00 a.m.,Corrigé
341,sched_dep_time,missing_values,real_missing_value,8:41 a.m.,,8:41 a.m.,Corrigé
342,sched_dep_time,missing_values,real_missing_value,7:45 p.m.,,7:45 p.m.,Corrigé
343,sched_dep_time,missing_values,real_missing_value,3:27 p.m.,,3:27 p.m.,Corrigé
345,sched_dep_time,missing_values,real_missing_value,11:25 a.m.,,11:25 a.m.,Corrigé
346,sched_dep_time,missing_values,real_missing_value,10:39 a.m.,,10:39 a.m.,Corrigé
347,sched_dep_time,missing_values,real_missing_value,11:25 p.m.,,11:25 p.m.,Corrigé
348,sched_dep_time,missing_values,real_missing_value,6:00 a.m.,,6:00 a.m.,Corrigé
350,sched_dep_time,missing_values,real_missing_value,4:00 p.m.,,4:00 p.m.,Corrigé
353,sched_dep_time,missing_values,real_missing_value,9:05 a.m.,,9:05 a.m.,Corrigé
354,sched_dep_time,missing_values,real_missing_value,8:15 a.m.,,8:15 a.m.,Corrigé
355,sched_dep_time,missing_values,real_missing_value,7:00 a.m.,,7:00 a.m.,Corrigé
356,sched_dep_time,missing_values,real_missing_value,4:15 p.m.,,4:15 p.m.,Corrigé
357,sched_dep_time,missing_values,real_missing_value,10:45 a.m.,,10:45 a.m.,Corrigé
360,sched_dep_time,missing_values,real_missing_value,2:55 p.m.,,2:55 p.m.,Corrigé
361,sched_dep_time,missing_values,real_missing_value,11:50 a.m.,,11:50 a.m.,Corrigé
363,sched_dep_time,missing_values,real_missing_value,6:00 a.m.,,6:00 a.m.,Corrigé
364,sched_dep_time,missing_values,real_missing_value,11:05 a.m.,,11:05 a.m.,Corrigé
367,sched_dep_time,missing_values,real_missing_value,10:15 a.m.,,10:15 a.m.,Corrigé
368,sched_dep_time,missing_values,real_missing_value,1:00 p.m.,,1:00 p.m.,Corrigé
369,sched_dep_time,missing_values,real_missing_value,7:53 a.m.,,7:53 a.m.,Corrigé
370,sched_dep_time,missing_values,real_missing_value,12:30 p.m.,,12:30 p.m.,Corrigé
371,sched_dep_time,missing_values,real_missing_value,11:45 a.m.,,11:45 a.m.,Corrigé
372,sched_dep_time,missing_values,real_missing_value,2:30 p.m.,,2:30 p.m.,Corrigé
373,sched_dep_time,missing_values,real_missing_value,12:00 a.m.,,12:00 p.m.,Mal corrigé (valeur différente mais fausse)
376,sched_dep_time,missing_values,real_missing_value,10:40 a.m.,,10:40 a.m.,Corrigé
377,sched_dep_time,missing_values,real_missing_value,12:57 p.m.,,12:57 p.m.,Corrigé
379,sched_dep_time,missing_values,real_missing_value,7:15 a.m.,,7:15 a.m.,Corrigé
380,sched_dep_time,missing_values,real_missing_value,6:30 p.m.,,6:30 p.m.,Corrigé
381,sched_dep_time,missing_values,real_missing_value,6:45 p.m.,,6:45 p.m.,Corrigé
382,sched_dep_time,missing_values,real_missing_value,12:00 p.m.,,12:00 p.m.,Corrigé
384,sched_dep_time,missing_values,real_missing_value,1:55 p.m.,,1:55 p.m.,Corrigé
386,sched_dep_time,missing_values,real_missing_value,6:00 a.m.,,6:00 a.m.,Corrigé
387,sched_dep_time,missing_values,real_missing_value,7:10 a.m.,,7:10 a.m.,Corrigé
388,sched_dep_time,missing_values,real_missing_value,4:55 p.m.,,4:55 p.m.,Corrigé
389,sched_dep_time,missing_values,real_missing_value,7:25 a.m.,,7:25 a.m.,Corrigé
390,sched_dep_time,missing_values,real_missing_value,3:50 p.m.,,3:50 p.m.,Corrigé
391,sched_dep_time,missing_values,real_missing_value,4:16 p.m.,,4:16 p.m.,Corrigé
392,sched_dep_time,missing_values,real_missing_value,8:00 p.m.,,8:00 p.m.,Corrigé
394,sched_dep_time,missing_values,real_missing_value,7:05 a.m.,,7:05 a.m.,Corrigé
395,sched_dep_time,missing_values,real_missing_value,10:40 a.m.,,10:40 a.m.,Corrigé
396,sched_dep_time,missing_values,real_missing_value,1:33 p.m.,,1:33 p.m.,Corrigé
397,sched_dep_time,missing_values,real_missing_value,12:15 p.m.,,12:15 p.m.,Corrigé
399,sched_dep_time,missing_values,real_missing_value,11:55 p.m.,,11:55 p.m.,Corrigé
400,sched_dep_time,missing_values,real_missing_value,4:25 p.m.,,4:25 p.m.,Corrigé
401,sched_dep_time,missing_values,real_missing_value,9:00 p.m.,,9:00 p.m.,Corrigé
402,sched_dep_time,missing_values,real_missing_value,8:25 p.m.,,8:25 p.m.,Corrigé
403,sched_dep_time,missing_values,real_missing_value,6:59 a.m.,,6:59 a.m.,Corrigé
404,sched_dep_time,missing_values,real_missing_value,8:35 a.m.,,8:35 a.m.,Corrigé
405,sched_dep_time,missing_values,real_missing_value,8:29 a.m.,,8:29 a.m.,Corrigé
406,sched_dep_time,missing_values,real_missing_value,1:30 p.m.,,1:30 p.m.,Corrigé
408,sched_dep_time,missing_values,real_missing_value,7:35 a.m.,,7:35 a.m.,Corrigé
410,sched_dep_time,missing_values,real_missing_value,5:30 p.m.,,5:30 p.m.,Corrigé
411,sched_dep_time,missing_values,real_missing_value,1:45 p.m.,,1:45 p.m.,Corrigé
412,sched_dep_time,missing_values,real_missing_value,11:15 a.m.,,11:15 a.m.,Corrigé
413,sched_dep_time,missing_values,real_missing_value,8:20 p.m.,,8:20 p.m.,Corrigé
414,sched_dep_time,missing_values,real_missing_value,2:55 p.m.,,2:55 p.m.,Corrigé
417,sched_dep_time,missing_values,real_missing_value,2:35 p.m.,,2:35 p.m.,Corrigé
418,sched_dep_time,missing_values,real_missing_value,2:55 p.m.,,2:55 p.m.,Corrigé
419,sched_dep_time,missing_values,real_missing_value,7:15 a.m.,,7:15 a.m.,Corrigé
420,sched_dep_time,missing_values,real_missing_value,12:10 p.m.,,12:10 p.m.,Corrigé
421,sched_dep_time,missing_values,real_missing_value,7:55 a.m.,,7:55 a.m.,Corrigé
422,sched_dep_time,real_world_error,real_dirty_value,9:05 a.m.,9:05 a.m. (-00:00),9:05 a.m.,Corrigé
423,sched_dep_time,missing_values,real_missing_value,1:05 p.m.,,1:05 p.m.,Corrigé
424,sched_dep_time,missing_values,real_missing_value,8:35 a.m.,,8:35 a.m.,Corrigé
425,sched_dep_time,missing_values,real_missing_value,3:05 p.m.,,3:05 p.m.,Corrigé
426,sched_dep_time,missing_values,real_missing_value,7:30 a.m.,,7:30 a.m.,Corrigé
427,sched_dep_time,missing_values,real_missing_value,4:00 p.m.,,4:00 p.m.,Corrigé
428,sched_dep_time,missing_values,real_missing_value,11:35 a.m.,,11:35 a.m.,Corrigé
430,sched_dep_time,missing_values,real_missing_value,11:55 a.m.,,11:55 a.m.,Corrigé
431,sched_dep_time,missing_values,real_missing_value,10:40 a.m.,,10:40 a.m.,Corrigé
432,sched_dep_time,missing_values,real_missing_value,6:45 a.m.,,6:45 a.m.,Corrigé
434,sched_dep_time,missing_values,real_missing_value,6:00 a.m.,,6:00 a.m.,Corrigé
435,sched_dep_time,missing_values,real_missing_value,7:10 a.m.,,7:10 a.m.,Corrigé
436,sched_dep_time,missing_values,real_missing_value,7:10 a.m.,,7:10 a.m.,Corrigé
438,sched_dep_time,missing_values,real_missing_value,7:00 p.m.,,7:00 p.m.,Corrigé
441,sched_dep_time,missing_values,real_missing_value,8:41 a.m.,,8:41 a.m.,Corrigé
445,sched_dep_time,missing_values,real_missing_value,11:25 a.m.,,11:25 a.m.,Corrigé
446,sched_dep_time,missing_values,real_missing_value,10:39 a.m.,,10:39 a.m.,Corrigé
448,sched_dep_time,missing_values,real_missing_value,6:00 a.m.,,6:00 a.m.,Corrigé
449,sched_dep_time,missing_values,real_missing_value,12:30 a.m.,,12:30 a.m.,Corrigé
451,sched_dep_time,missing_values,real_missing_value,7:35 a.m.,,7:35 a.m.,Corrigé
452,sched_dep_time,missing_values,real_missing_value,9:45 a.m.,,9:45 a.m.,Corrigé
454,sched_dep_time,missing_values,real_missing_value,8:15 a.m.,,8:15 a.m.,Corrigé
457,sched_dep_time,missing_values,real_missing_value,10:45 a.m.,,10:45 a.m.,Corrigé
458,sched_dep_time,missing_values,real_missing_value,2:30 p.m.,,2:30 p.m.,Corrigé
459,sched_dep_time,missing_values,real_missing_value,8:05 a.m.,,8:05 a.m.,Corrigé
460,sched_dep_time,missing_values,real_missing_value,2:55 p.m.,,2:55 p.m.,Corrigé
462,sched_dep_time,missing_values,real_missing_value,11:40 a.m.,,11:40 a.m.,Corrigé
465,sched_dep_time,missing_values,real_missing_value,6:00 a.m.,,6:00 a.m.,Corrigé
466,sched_dep_time,missing_values,real_missing_value,8:40 a.m.,,8:40 a.m.,Corrigé
469,sched_dep_time,missing_values,real_missing_value,7:53 a.m.,,7:53 a.m.,Corrigé
470,sched_dep_time,missing_values,real_missing_value,12:30 p.m.,,12:30 p.m.,Corrigé
471,sched_dep_time,missing_values,real_missing_value,11:45 a.m.,,11:45 a.m.,Corrigé
473,sched_dep_time,real_world_error,real_dirty_value,12:00 a.m.,12:00 p.m.,12:00 p.m.,Non corrigé (regression)
474,sched_dep_time,missing_values,real_missing_value,5:25 p.m.,,5:25 p.m.,Corrigé
475,sched_dep_time,missing_values,real_missing_value,7:10 p.m.,,7:10 p.m.,Corrigé
477,sched_dep_time,missing_values,real_missing_value,12:57 p.m.,,12:57 p.m.,Corrigé
478,sched_dep_time,missing_values,real_missing_value,3:35 p.m.,,3:35 p.m.,Corrigé
483,sched_dep_time,missing_values,real_missing_value,1:55 p.m.,,1:55 p.m.,Corrigé
487,sched_dep_time,missing_values,real_missing_value,4:55 p.m.,,4:55 p.m.,Corrigé
489,sched_dep_time,missing_values,real_missing_value,4:16 p.m.,,4:16 p.m.,Corrigé
491,sched_dep_time,missing_values,real_missing_value,10:25 a.m.,,10:25 a.m.,Corrigé
492,sched_dep_time,missing_values,real_missing_value,7:05 a.m.,,7:05 a.m.,Corrigé
496,sched_dep_time,missing_values,real_missing_value,1:29 p.m.,,1:29 p.m.,Corrigé
503,sched_dep_time,missing_values,real_missing_value,8:29 a.m.,,8:29 a.m.,Corrigé
505,sched_dep_time,missing_values,real_missing_value,2:53 p.m.,,2:53 p.m.,Corrigé
506,sched_dep_time,missing_values,real_missing_value,7:35 a.m.,,7:35 a.m.,Corrigé
509,sched_dep_time,missing_values,real_missing_value,1:45 p.m.,,1:45 p.m.,Corrigé
510,sched_dep_time,missing_values,real_missing_value,11:15 a.m.,,11:15 a.m.,Corrigé
511,sched_dep_time,missing_values,real_missing_value,8:20 p.m.,,8:20 p.m.,Corrigé
512,sched_dep_time,missing_values,real_missing_value,2:55 p.m.,,2:55 p.m.,Corrigé
513,sched_dep_time,missing_values,real_missing_value,2:30 p.m.,,2:30 p.m.,Corrigé
514,sched_dep_time,missing_values,real_missing_value,8:55 a.m.,,8:55 a.m.,Corrigé
520,sched_dep_time,missing_values,real_missing_value,9:05 a.m.,,9:05 a.m.,Corrigé
522,sched_dep_time,missing_values,real_missing_value,8:35 a.m.,,8:35 a.m.,Corrigé
525,sched_dep_time,missing_values,real_missing_value,11:25 a.m.,,11:25 a.m.,Corrigé
529,sched_dep_time,missing_values,real_missing_value,2:55 p.m.,,2:55 p.m.,Corrigé
572,sched_dep_time,real_world_error,real_dirty_value,12:00 a.m.,12:00 p.m.,12:00 p.m.,Non corrigé (regression)
630,sched_dep_time,missing_values,real_missing_value,7:00 p.m.,,7:00 p.m.,Corrigé
633,sched_dep_time,missing_values,real_missing_value,8:41 a.m.,,8:41 a.m.,Corrigé
637,sched_dep_time,missing_values,real_missing_value,11:25 a.m.,,11:25 a.m.,Corrigé
638,sched_dep_time,missing_values,real_missing_value,10:39 a.m.,,10:39 a.m.,Corrigé
640,sched_dep_time,missing_values,real_missing_value,6:00 a.m.,,6:00 a.m.,Corrigé
641,sched_dep_time,missing_values,real_missing_value,12:30 a.m.,,12:30 a.m.,Corrigé
643,sched_dep_time,missing_values,real_missing_value,7:35 a.m.,,7:35 a.m.,Corrigé
644,sched_dep_time,missing_values,real_missing_value,9:45 a.m.,,9:45 a.m.,Corrigé
646,sched_dep_time,missing_values,real_missing_value,8:15 a.m.,,8:15 a.m.,Corrigé
649,sched_dep_time,missing_values,real_missing_value,10:45 a.m.,,10:45 a.m.,Corrigé
650,sched_dep_time,missing_values,real_missing_value,2:30 p.m.,,2:30 p.m.,Corrigé
651,sched_dep_time,missing_values,real_missing_value,8:05 a.m.,,8:05 a.m.,Corrigé
652,sched_dep_time,missing_values,real_missing_value,2:55 p.m.,,2:55 p.m.,Corrigé
654,sched_dep_time,missing_values,real_missing_value,11:40 a.m.,,11:40 a.m.,Corrigé
657,sched_dep_time,missing_values,real_missing_value,6:00 a.m.,,6:00 a.m.,Corrigé
658,sched_dep_time,missing_values,real_missing_value,8:40 a.m.,,8:40 a.m.,Corrigé
661,sched_dep_time,missing_values,real_missing_value,7:53 a.m.,,7:53 a.m.,Corrigé
662,sched_dep_time,missing_values,real_missing_value,12:30 p.m.,,12:30 p.m.,Corrigé
663,sched_dep_time,missing_values,real_missing_value,11:45 a.m.,,11:45 a.m.,Corrigé
665,sched_dep_time,real_world_error,real_dirty_value,12:00 a.m.,12:00 p.m.,12:00 p.m.,Non corrigé (regression)
666,sched_dep_time,missing_values,real_missing_value,5:25 p.m.,,5:25 p.m.,Corrigé
667,sched_dep_time,missing_values,real_missing_value,7:10 p.m.,,7:10 p.m.,Corrigé
669,sched_dep_time,missing_values,real_missing_value,12:57 p.m.,,12:57 p.m.,Corrigé
670,sched_dep_time,missing_values,real_missing_value,3:35 p.m.,,3:35 p.m.,Corrigé
675,sched_dep_time,missing_values,real_missing_value,1:55 p.m.,,1:55 p.m.,Corrigé
679,sched_dep_time,missing_values,real_missing_value,4:55 p.m.,,4:55 p.m.,Corrigé
681,sched_dep_time,missing_values,real_missing_value,4:16 p.m.,,4:16 p.m.,Corrigé
683,sched_dep_time,missing_values,real_missing_value,10:25 a.m.,,10:25 a.m.,Corrigé
684,sched_dep_time,missing_values,real_missing_value,7:05 a.m.,,7:05 a.m.,Corrigé
688,sched_dep_time,missing_values,real_missing_value,1:29 p.m.,,1:29 p.m.,Corrigé
695,sched_dep_time,missing_values,real_missing_value,8:29 a.m.,,8:29 a.m.,Corrigé
697,sched_dep_time,missing_values,real_missing_value,2:53 p.m.,,2:53 p.m.,Corrigé
698,sched_dep_time,missing_values,real_missing_value,7:35 a.m.,,7:35 a.m.,Corrigé
701,sched_dep_time,missing_values,real_missing_value,1:45 p.m.,,1:45 p.m.,Corrigé
702,sched_dep_time,missing_values,real_missing_value,11:15 a.m.,,11:15 a.m.,Corrigé
703,sched_dep_time,missing_values,real_missing_value,8:20 p.m.,,8:20 p.m.,Corrigé
704,sched_dep_time,missing_values,real_missing_value,2:55 p.m.,,2:55 p.m.,Corrigé
705,sched_dep_time,missing_values,real_missing_value,2:30 p.m.,,2:30 p.m.,Corrigé
706,sched_dep_time,missing_values,real_missing_value,8:55 a.m.,,8:55 a.m.,Corrigé
712,sched_dep_time,missing_values,real_missing_value,9:05 a.m.,,9:05 a.m.,Corrigé
714,sched_dep_time,missing_values,real_missing_value,8:35 a.m.,,8:35 a.m.,Corrigé
717,sched_dep_time,missing_values,real_missing_value,11:25 a.m.,,11:25 a.m.,Corrigé
721,sched_dep_time,missing_values,real_missing_value,2:55 p.m.,,2:55 p.m.,Corrigé
729,sched_dep_time,missing_values,real_missing_value,7:10 a.m.,,7:10 a.m.,Corrigé
730,sched_dep_time,missing_values,real_missing_value,7:45 p.m.,,7:45 p.m.,Corrigé
731,sched_dep_time,missing_values,real_missing_value,7:00 p.m.,,7:00 p.m.,Corrigé
732,sched_dep_time,missing_values,real_missing_value,8:00 a.m.,,8:00 a.m.,Corrigé
733,sched_dep_time,missing_values,real_missing_value,8:41 a.m.,,8:41 a.m.,Corrigé
735,sched_dep_time,missing_values,real_missing_value,11:25 a.m.,,11:25 a.m.,Corrigé
736,sched_dep_time,missing_values,real_missing_value,10:39 a.m.,,10:39 a.m.,Corrigé
738,sched_dep_time,missing_values,real_missing_value,6:00 a.m.,,6:00 a.m.,Corrigé
